Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA50,MA200,ret_1d,ret_5d,ret_20d,vol_20d,ma_5,ema_5,ma_10,ema_10,ma_20,ema_20,ma_50,ema_50,ma_100,ema_100,ma_200,ema_200,rsi_14,macd,macd_signal,macd_hist,lag_close_1,lag_close_2,lag_close_5,lag_close_10,year,month,dow,div,split,has_div,has_split,div_60d,split_60d
2004-07-05,67.66350955774288,68.12823146404607,65.24695564496635,65.71167755126953,22040,0.0,0.0,60.337996559143065,40.204295835494996,-0.033492720415547295,-0.016416430133902926,0.115493830046564,0.6133593019129212,66.12434234619141,66.05828773073758,65.14843254089355,65.51353552404709,64.56519832611085,64.36960268332086,60.337996559143065,59.04026081591188,48.05865158081055,51.791319974502656,40.204295835494996,44.25987101692539,53.2501794948192,1.8382816781079612,2.0058206488533856,-0.16753897074542445,67.98880767822266,65.69304656982422,66.80843353271484,65.45140075683594,2004,7,0,0.0,0.0,0,0,0.0,0.0
2004-07-06,65.5350563214357,66.91992935076024,65.5350563214357,66.33438110351562,39312,0.0,0.0,61.04623245239258,40.3792635345459,0.009476299730139193,-0.00028055586856190473,0.15150071166049117,0.6042290296324059,66.12061920166016,66.15031885499693,65.38915519714355,65.66278017485955,65.00157260894775,64.55672443762514,61.04623245239258,59.326304748759085,48.30458209991455,52.07930138299796,40.3792635345459,44.47951788345863,56.88221163413848,1.7844196843283058,1.9615404559483698,-0.177120771620064,65.71167755126953,67.98880767822266,66.35299682617188,63.927154541015625,2004,7,1,0.0,0.0,0,0,0.0,0.0
2004-07-07,66.91994480600276,67.47761101271945,65.06105745028046,65.51648712158203,39640,0.0,0.0,61.74703311920166,40.55404543876648,-0.012329865272388107,0.009885197781572375,0.10243971638489602,0.6013407353749856,66.2488800048828,65.9390416105253,65.67263565063476,65.63618143789999,65.30596523284912,64.6481304075258,61.74703311920166,59.56905699867371,48.536757202148436,52.345384268910514,40.55404543876648,44.688840960454876,53.9275447678684,1.6566397455224475,1.9005603138631855,-0.24392056834073794,66.33438110351562,65.71167755126953,64.87518310546875,62.68168258666992,2004,7,2,0.0,0.0,0,0,0.0,0.0
2004-07-08,65.06106519946162,66.94783495567107,62.26344166503465,62.78392791748047,80424,0.0,0.0,62.39597095489502,40.71502505302429,-0.0417079627457837,-0.0442835095073828,-0.03209607415768745,0.5306079500594717,65.66705627441407,64.88733704617702,65.57876129150391,65.1175898887328,65.20186824798584,64.47058731323577,62.39597095489502,59.69513036803868,48.733148918151855,52.55208810353566,40.71502505302429,44.868891576942694,41.16787431894802,1.3196662416234588,1.78438149941524,-0.46471525779178124,65.51648712158203,66.33438110351562,65.69304656982422,63.72267150878906,2004,7,3,0.0,0.0,0,0,0.0,0.0
2004-07-09,58.57353918999467,64.13161100958385,58.04375518186249,63.66688919067383,29280,0.0,0.0,63.06833038330078,40.88041947364807,0.014063492082780682,-0.06356808767707178,-0.08532543496644074,0.45750505671004005,64.8026725769043,64.48052109434263,65.57318305969238,64.85382612544934,64.90490989685058,64.39404463489653,63.06833038330078,59.850885615985156,48.93223575592041,52.7721831745681,40.88041947364807,45.05593632931813,45.371299183514424,1.11105238723799,1.64971567697979,-0.5386632897418,62.78392791748047,65.51648712158203,67.98880767822266,63.72267150878906,2004,7,4,0.0,0.0,0,0,0.0,0.0
2004-07-12,64.13161849952449,65.59084631590017,63.20217475315458,64.912353515625,22272,0.0,0.0,63.76913101196289,41.041213254928586,0.01956219851139851,-0.012164109416030078,0.011001943532514158,0.3724704978089522,64.64280776977539,64.6244652347701,65.38357505798339,64.86446746911764,64.94022941589355,64.4434073854421,63.76913101196289,60.04937455322594,49.153629264831544,53.012582587262294,41.041213254928586,45.25351261972915,52.592927699942294,1.0343001980461892,1.52663258119307,-0.4923323831468809,63.66688919067383,62.78392791748047,65.71167755126953,66.80843353271484,2004,7,0,0.0,0.0,0,0,0.0,0.0
2004-07-13,65.99980725724838,67.10584773702251,65.43284876296933,65.68379974365234,48160,0.0,0.0,64.51194286346436,41.204191312789916,0.011884428560145377,-0.009807604277607407,0.017567031861985605,0.3742444155097953,64.51269149780273,64.97757673773086,65.31665534973145,65.0134369735785,64.9969268798828,64.56153999098593,64.51194286346436,60.27033240383089,49.39640026092529,53.26349777847794,41.204191312789916,45.456799058773164,58.10341195317284,1.0239196896838934,1.4260900028912349,-0.40217031320734153,64.912353515625,63.66688919067383,66.33438110351562,66.35299682617188,2004,7,1,0.0,0.0,0,0,0.0,0.0
2004-07-14,66.91065958256574,68.77883929980243,66.08345235426962,67.37538146972656,74376,0.0,0.0,65.2885863494873,41.38338807106018,0.025753408491531404,0.02837292458453855,0.054707521663182046,0.3814153962498842,64.88447036743165,65.77684498172943,65.56667518615723,65.4428814274236,65.17166442871094,64.82952489372315,65.2885863494873,60.548961778964056,49.666868438720705,53.54294101988881,41.38338807106018,45.67489440614584,59.52497668333582,1.1390592047030026,1.3686838432535884,-0.2296246385505858,65.68379974365234,64.912353515625,65.51648712158203,64.87518310546875,2004,7,2,0.0,0.0,0,0,0.0,0.0
2004-07-15,68.22116237894421,68.36987109045728,67.33819093126034,67.58914184570312,36024,0.0,0.0,64.91699485778808,41.56021471977234,0.003172677783985778,0.07653573275215186,0.05498355488989426,0.3814162576326643,65.84551315307617,66.38094393638733,65.75628471374512,65.83311059438351,65.34779472351075,65.09234555581648,64.91699485778808,60.82504727177735,49.937708168029786,53.82108361049899,41.56021471977234,45.89294661947477,59.97122666790491,1.2333396045286236,1.3416149955085954,-0.10827539097997185,67.37538146972656,65.68379974365234,62.78392791748047,65.69304656982422,2004,7,3,0.0,0.0,0,0,0.0,0.0
2004-07-16,69.68968347530236,71.00949458781825,68.79741984387196,69.87557220458984,167704,0.0,0.0,64.65154594421386,41.74944943428039,0.033828367936766135,0.09751824053036162,0.056195421381187716,0.38266206781536716,67.08724975585938,67.54582002578817,65.94496116638183,66.56810361442102,65.53368301391602,65.54789095093776,64.65154594421386,61.17996981816216,50.24628341674805,54.13899427572851,41.74944943428039,46.131579709873925,58.249961419626416,1.4755441674424645,1.3684008298953692,0.10714333754709537,67.58914184570312,67.37538146972656,63.66688919067383,67.98880767822266,2004,7,4,0.0,0.0,0,0,0.0,0.0
2004-07-19,70.82360095913074,72.27353067812106,69.70826866056176,70.94442749023438,174480,0.0,0.0,64.41825553894043,41.94997685432434,0.015296551454562879,0.09292644077613677,0.08392527386550586,0.38144223243778985,68.29366455078124,68.67868918060358,66.46823616027832,67.3637988645689,65.80833435058594,66.06184681182314,64.41825553894043,61.56288972687087,50.57948894500733,54.4717751314613,41.94997685432434,46.378473717638705,61.95546539079826,1.7337550680965421,1.4414716775356038,0.2922833905609383,69.87557220458984,67.58914184570312,64.912353515625,65.71167755126953,2004,7,0,0.0,0.0,0,0,0.0,0.0
2004-07-20,71.38128768086817,73.05428661088851,70.4704338424321,72.2642593383789,157816,0.0,0.0,64.29742835998535,42.15910171508789,0.0186037423210752,0.10018390562678281,0.1304157029547468,0.3700544898658246,69.60975646972656,69.87387923319537,67.06122398376465,68.2547916779889,66.22518959045411,66.65255276673322,64.29742835998535,61.98255128026335,50.95210311889648,54.82410155140026,42.15910171508789,46.63604372381523,69.39976371773203,2.0215848947504753,1.557494320978578,0.4640905737718972,70.94442749023438,69.87557220458984,65.68379974365234,66.33438110351562,2004,7,1,0.0,0.0,0,0,0.0,0.0
2004-07-21,74.178902722609,74.178902722609,71.00950183398533,71.62293243408203,129968,0.0,0.0,64.26582710266113,42.365019941329955,-0.008874745415902607,0.06304307109955287,0.14264533877259988,0.3620404907424741,70.45926666259766,70.45689696682426,67.67186851501465,68.86718090636947,66.67225208282471,67.12592225886168,64.26582710266113,62.3606054431582,51.29385963439941,55.156751667889004,42.365019941329955,46.88466948212634,65.71437929534159,2.172894608227736,1.68057437842841,0.4923202297993261,72.2642593383789,70.94442749023438,67.37538146972656,65.51648712158203,2004,7,2,0.0,0.0,0,0,0.0,0.0
2004-07-22,72.49663215863345,72.49663215863345,71.01881392624936,71.25117492675781,64272,0.0,0.0,64.26582710266113,42.56522217750549,-0.005190481521632262,0.05418078971049245,0.11814481784446795,0.36258561959519453,71.1916732788086,70.72165628680212,68.51859321594239,69.3006343646219,67.04867725372314,67.51880346532798,64.26582710266113,62.70925522682877,51.6424942779541,55.47545311855967,42.56522217750549,47.12712227262019,59.6270788821372,2.237023903294002,1.7918642834015284,0.44515961989247366,71.62293243408203,72.2642593383789,67.58914184570312,62.78392791748047,2004,7,3,0.0,0.0,0,0,0.0,0.0
2004-07-23,72.49662766791519,72.49662766791519,71.21399615913491,72.02261352539062,42576,0.0,0.0,64.38219367980957,42.768491668701174,0.010827029861975035,0.03072663669235398,0.1302510051772825,0.3623067367240952,71.62108154296875,71.15530869966496,69.35416564941406,69.79553966657984,67.46367435455322,67.9477377567625,64.38219367980957,63.07448496402728,51.99326641082764,55.80311966126919,42.768491668701174,47.37483860349354,70.43960165871754,2.3233137645240873,1.8981541796260404,0.42515958489804695,71.25117492675781,71.62293243408203,69.87557220458984,63.66688919067383,2004,7,4,0.0,0.0,0,0,0.0,0.0
2004-07-26,72.12482606357793,72.40365915402991,71.47421551918998,72.07835388183594,29512,0.0,0.0,64.71530639648438,42.97650116920471,0.0007739285443406629,0.015983304562682488,0.07888106441742138,0.32671276200791255,71.84786682128906,71.46299042705529,70.07076568603516,70.21059679662639,67.72717037200928,68.34112976867426,64.71530639648438,63.42757786276487,52.35351875305176,56.12540152702299,42.97650116920471,47.620644725666104,69.31260254322592,2.368889795181218,1.992301302737076,0.37658849244414205,72.02261352539062,71.25117492675781,70.94442749023438,64.912353515625,2004,7,0,0.0,0.0,0,0,0.0,0.0
2004-07-27,72.07835388183594,72.07835388183594,72.07835388183594,72.07835388183594,0,0.0,0.0,64.96662811279298,43.1874848651886,0.0,-0.002572578176889162,0.0862863371591649,0.32460701581488444,71.81068572998046,71.66811157864885,70.71022109985351,70.55018899393721,68.01343822479248,68.69705587468967,64.96662811279298,63.76682398115982,52.68625957489014,56.44130157365294,43.1874848651886,47.86400501577725,73.34659808086428,2.3776016164062383,2.0693613654709084,0.3082402509353299,72.07835388183594,72.02261352539062,72.2642593383789,65.68379974365234,2004,7,1,0.0,0.0,0,0,0.0,0.0
2004-07-28,74.72727340669933,76.58616080487593,73.61194096779337,75.14552307128906,182768,0.0,0.0,65.19731643676758,43.40943603515625,0.04255326355650957,0.04918244083972745,0.15830922510266587,0.33547958082509066,72.51520385742188,72.82724874286225,71.48723526000977,71.38570428072845,68.52695522308349,69.31119560769913,65.19731643676758,64.21304747489037,53.06184780120849,56.81168219736851,43.40943603515625,48.135462906876874,92.95870843282518,2.6020064075057974,2.1758903738778863,0.42611603362791106,72.07835388183594,72.07835388183594,71.62293243408203,67.37538146972656,2004,7,2,0.0,0.0,0,0,0.0,0.0
2004-07-29,75.47083366370899,75.81472899108651,73.61194613504621,74.5506820678711,93344,0.0,0.0,65.44640754699707,43.63315312385559,-0.007915854186731242,0.046308108525999536,0.13483368424133313,0.3392949269499352,73.17510528564453,73.4017265178652,72.18338928222656,71.96115478748165,68.96983699798584,69.8101943181917,65.44640754699707,64.61844490990923,53.43845825195312,57.16294952153688,43.63315312385559,48.39830090847881,88.5959854843043,2.700717928379447,2.2808558847781986,0.41986204360124857,75.14552307128906,72.07835388183594,71.25117492675781,67.58914184570312,2004,7,3,0.0,0.0,0,0,0.0,0.0
2004-07-30,76.0284952894511,76.0284952894511,74.3554966156001,74.45773315429688,73272,0.0,0.0,65.73416305541993,43.85766021728516,-0.0012467882384978868,0.03381048686948551,0.09514691751457605,0.32307049692215584,73.66212921142578,73.7537287300091,72.64160537719727,72.41507812690259,69.29328327178955,70.25281706448743,65.73416305541993,65.00429935086561,53.80670379638672,57.50542048456183,43.85766021728516,48.657598741770535,86.86292211105912,2.7398638740964287,2.372657482641845,0.3672063914545838,74.5506820678711,75.14552307128906,72.02261352539062,69.87557220458984,2004,7,4,0.0,0.0,0,0,0.0,0.0
2004-08-02,74.21609313871647,74.91317604233622,74.16962094514182,74.37409973144531,99528,0.0,0.0,65.88938064575196,44.084165773391724,-0.001123233535437529,0.03185069755301262,0.13182470000734936,0.2910982310098466,74.12127838134765,73.96051906382118,72.98457260131836,72.77126387318307,69.72640438079834,70.64532017562628,65.88938064575196,65.37174250304521,54.17773780822754,57.839453736975365,44.084165773391724,48.91348432375735,85.44365912749953,2.732638642574898,2.4446537146284557,0.28798492794644215,74.45773315429688,74.5506820678711,72.07835388183594,70.94442749023438,2004,8,0,0.0,0.0,0,0,0.0,0.0
2004-08-03,74.54139395145582,74.86669928665545,74.0116098424129,74.2811508178711,25104,0.0,0.0,66.09608894348145,44.31266948699951,-0.0012497484192729447,0.03056114377482011,0.1197986561743063,0.2920685978498977,74.56183776855468,74.06739631517115,73.18626174926757,73.04578877221725,70.12374286651611,70.99158976060198,66.09608894348145,65.72113106441094,54.56020404815674,58.165031896993106,44.31266948699951,49.16589891573859,82.38896399313828,2.6884219393874247,2.4934073595802495,0.19501457980717518,74.37409973144531,74.45773315429688,72.07835388183594,72.2642593383789,2004,8,1,0.0,0.0,0,0,0.0,0.0
2004-08-04,70.63771893386021,74.48561799756482,70.63771893386021,74.31831359863281,43656,0.0,0.0,66.2927596282959,44.546192207336425,0.0005002989365745503,-0.011008100534099619,0.13434521391106968,0.2849497305170085,74.39639587402344,74.15103540965838,73.45579986572265,73.27715692247462,70.56383419036865,71.30842060231922,66.2927596282959,66.05827547751768,54.946294975280765,58.48489886138201,44.546192207336425,49.41617169865296,82.09231754440863,2.6261064884678404,2.519947185357768,0.10615930311007249,74.2811508178711,74.37409973144531,75.14552307128906,71.62293243408203,2004,8,2,0.0,0.0,0,0,0.0,0.0
2004-08-05,74.16961263437017,74.87598762840481,73.05428011355257,73.50041198730469,44048,0.0,0.0,66.46916831970215,44.77455652236939,-0.011005384429809917,-0.014088000960343128,0.17068833418497387,0.23201684338762482,74.18634185791015,73.93416093554049,73.68072357177735,73.31774875244372,71.09965839385987,71.51718168660355,66.46916831970215,66.35012396809756,55.3289469909668,58.78223575496463,44.77455652236939,49.655815880629596,70.103250691596,2.4821109896816864,2.512379946222552,-0.030268956540865588,74.31831359863281,74.2811508178711,74.5506820678711,71.25117492675781,2004,8,3,0.0,0.0,0,0,0.0,0.0
2004-08-06,73.07287493717548,74.28115191432354,72.49661862888372,72.5430908203125,32392,0.0,0.0,66.68349784851074,44.995950078964235,-0.01302470477522688,-0.025714485962347378,0.13941629224345542,0.24233872611417254,73.80341339111328,73.47047089713116,73.73277130126954,73.17690185569259,71.5434684753418,71.61488731838534,66.68349784851074,66.59298541328246,55.70202579498291,59.05472793447647,44.995950078964235,49.883549959631424,58.977197558325656,2.264640337827828,2.4628320245436073,-0.19819168671577936,73.50041198730469,74.31831359863281,74.45773315429688,72.02261352539062,2004,8,4,0.0,0.0,0,0,0.0,0.0
2004-08-09,72.5059076538279,73.42605927336552,70.87938102435461,73.2215805053711,19040,0.0,0.0,66.96995239257812,45.21901662826538,0.00935291944947858,-0.015496244394699321,0.12800686679379125,0.23779450997399243,73.57290954589844,73.38750743321114,73.84709396362305,73.18502524654322,71.9589298248291,71.7679057171459,66.96995239257812,66.85293031885456,56.0997348022461,59.33525966855359,45.21901662826538,50.11576916904177,55.79304269782438,2.1225740146669096,2.394780422568268,-0.2722064079013582,72.5430908203125,73.50041198730469,74.37409973144531,72.07835388183594,2004,8,0,0.0,0.0,0,0,0.0,0.0
2004-08-10,75.26633933463009,75.37787369785758,73.14720912480138,75.24774932861328,50656,0.0,0.0,67.2835457611084,45.45741885185242,0.0276717438937768,0.013012702416420163,0.14560591229932918,0.24917839025692146,73.76622924804687,74.00758806501186,74.16403350830078,73.56006598873778,72.43712730407715,72.0993193944285,67.2835457611084,67.18213890747256,56.49642139434815,59.650358473703285,45.45741885185242,50.36583862336587,68.78625881757505,2.1487113141622274,2.34556660088706,-0.19685528672483255,73.2215805053711,72.5430908203125,74.2811508178711,72.07835388183594,2004,8,1,0.0,0.0,0,0,0.0,0.0
2004-08-11,75.51730751964013,81.04749803953993,74.72728030251159,79.03990173339844,271960,0.0,0.0,67.67465591430664,45.7159436416626,0.050395559184428285,0.06353196010696993,0.17312733537416825,0.2864295457634266,74.710546875,75.68502595447406,74.55347137451172,74.55639976049426,73.02035331726074,72.76032723623516,67.67465591430664,67.64714921437161,56.9331669998169,60.03430982538041,45.7159436416626,50.65115268416221,79.80095023580748,2.447210400881744,2.3658953608859967,0.08131503999574718,75.24774932861328,73.2215805053711,74.31831359863281,75.14552307128906,2004,8,2,0.0,0.0,0,0,0.0,0.0
2004-08-12,79.03990173339844,79.03990173339844,79.03990173339844,79.03990173339844,0,0.0,0.0,68.08546997070313,45.97446843147278,0.0,0.07536678497870941,0.16941715155721093,0.2873831169233119,75.81844482421874,76.80331788078219,75.00239334106445,75.37158193738593,73.5928913116455,73.3583819502507,68.08546997070313,68.09392382296089,57.36972679138184,60.41065817999463,45.97446843147278,50.933627799079986,78.5337315818341,2.6531887690992306,2.4233540425286435,0.22983472657058712,79.03990173339844,75.24774932861328,73.50041198730469,74.5506820678711,2004,8,3,0.0,0.0,0,0,0.0,0.0
2004-08-13,81.79105488738122,83.09227621513502,78.07327966522753,79.46744537353516,119976,0.0,0.0,68.50799499511719,46.23145964622498,0.005409212698401777,0.09545160641657957,0.137270763820883,0.27074170224545974,77.20331573486328,77.69136037836651,75.50336456298828,76.11628438032214,74.07248497009277,73.94019751437304,68.50799499511719,68.53994427592458,57.81167743682861,60.788020302639,46.23145964622498,51.21754638191039,79.1637482933915,2.818438108436112,2.5023708557101374,0.3160672527259747,79.03990173339844,79.03990173339844,72.5430908203125,74.45773315429688,2004,8,4,0.0,0.0,0,0,0.0,0.0
2004-08-16,77.88736733962048,78.87257520627075,75.6845850523621,76.1400146484375,39776,0.0,0.0,68.85263229370118,46.47269664764404,-0.041871620629770234,0.03985756825956965,0.07323460547931426,0.31823529383285504,77.78700256347656,77.17424513505685,75.6799560546875,76.12059897452492,74.33226432800294,74.14970390809347,68.85263229370118,68.83798625131725,58.226487998962405,61.09202019067461,46.47269664764404,51.4655311407813,62.696092225947844,2.6503519420006683,2.5319670729682437,0.11838486903242451,79.46744537353516,79.03990173339844,73.2215805053711,74.37409973144531,2004,8,0,0.0,0.0,0,0,0.0,0.0
2004-08-17,77.32972491120178,78.71459845580472,75.8426148167556,76.14933013916016,74976,0.0,0.0,69.22348098754883,46.71458439826965,0.00012234684699841125,0.0119814986971849,0.053761995713390354,0.3135048099338243,77.96731872558594,76.8326068030913,75.86677398681641,76.12582282264042,74.52651786804199,74.3401445015284,69.22348098754883,69.12470561946795,58.639254302978514,61.390184744109966,46.71458439826965,51.71114108106368,53.879340083772114,2.48920017619578,2.523413693613751,-0.03421351741797096,76.1400146484375,79.46744537353516,75.24774932861328,74.2811508178711,2004,8,1,0.0,0.0,0,0,0.0,0.0
2004-08-18,76.86495966093797,77.68286861707254,75.84257204755185,76.16787719726562,21432,0.0,0.0,69.55826583862304,46.95280066490173,0.0002435616711475852,-0.0363363879907157,0.06345655795881466,0.3106570287171844,77.39291381835938,76.61103026781608,76.05173034667969,76.13346907257227,74.75376510620117,74.5142142820748,69.55826583862304,69.40090842644041,59.06038494110108,61.682812317439776,46.95280066490173,51.9544916891851,56.54122344939531,2.3360542540471414,2.4859418057004294,-0.14988755165328804,76.14933013916016,76.1400146484375,79.03990173339844,74.31831359863281,2004,8,2,0.0,0.0,0,0,0.0,0.0
2004-08-19,76.95795568517737,77.60856642164626,76.67912251240499,77.37620544433594,19856,0.0,0.0,69.80847259521484,47.200683450698854,0.015864013696231583,-0.02104881525124036,0.08596392303529465,0.3120465853683546,77.06017456054687,76.86608865998937,76.4393096923828,76.35942114016567,75.06001663208008,74.78678486895681,69.80847259521484,69.71366517224023,59.499547233581545,61.99357257737831,47.200683450698854,52.207444064858244,60.82764867389397,2.285837289120934,2.4459209023845307,-0.16008361326359655,76.16787719726562,76.14933013916016,79.03990173339844,73.50041198730469,2004,8,3,0.0,0.0,0,0,0.0,0.0
2004-08-20,76.40028055596142,77.49702310819953,76.14003742586885,76.37239837646484,22184,0.0,0.0,69.94379943847656,47.443407697677614,-0.012973071787466095,-0.03894735740556532,0.06039470991344631,0.31685691188093135,76.44116516113282,76.70152523214787,76.82224044799804,76.3617806376746,75.27750587463379,74.93779567919567,69.94379943847656,69.97479196456277,59.92355953216553,62.278301801122595,47.443407697677614,52.44789137144139,56.93992609664033,2.1403683078913645,2.3848103834858976,-0.24444207559453313,77.37620544433594,76.16787719726562,79.46744537353516,72.5430908203125,2004,8,4,0.0,0.0,0,0,0.0,0.0
2004-08-23,72.58024573711823,81.60513992172727,72.58024573711823,79.56965637207031,108624,0.0,0.0,70.25107330322265,47.69919052124023,0.041864051196154994,0.04504388053336417,0.1039327632608742,0.3451243358215634,77.12709350585938,77.65756894545535,77.45704803466796,76.94503077120109,75.65207099914551,75.37892526899326,70.25107330322265,70.35106115701404,60.3619779586792,62.62070486193344,47.69919052124023,52.71775967990537,65.10878411750576,2.2570571421000807,2.3592597352087346,-0.10220259310865387,76.37239837646484,77.37620544433594,76.1400146484375,73.2215805053711,2004,8,0,0.0,0.0,0,0,0.0,0.0
